,ISCO-08 Code,ISCO-08 Title EN,2010 SOC Code,2010 SOC Title,Task ID,Task,Task Type,Title,human_exposure_agg,gpt4_exposure,gpt4_exposure_alt_rubric,gpt_3_relevant,gpt4_automation,alpha,beta,gamma,automation,human_labels
22720,7534,Upholsterers and related workers,51-6093,Upholsterers,14230.0,"Examine furniture frames, upholstery, springs, and webbing to locate defects.",Core,Upholsterers,E0,E2,E0,False,T0,0.0,0.5,1.0,0.0,E0
22721,7534,Upholsterers and related workers,51-6093,Upholsterers,14245.0,"Adjust or replace webbing, padding, or springs, and secure them in place.",Core,Upholsterers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22722,7534,Upholsterers and related workers,51-6093,Upholsterers,14243.0,"Sew rips or tears in material, or create tufting, using needles and thread.",Core,Upholsterers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22723,7534,Upholsterers and related workers,51-6093,Upholsterers,14232.0,"Remove covering, webbing, padding, or defective springs from workpieces, using hand tools such as hammers and tack pullers.",Core,Upholsterers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22724,7534,Upholsterers and related workers,51-6093,Upholsterers,14231.0,"Attach fasteners, grommets, buttons, buckles, ornamental trim, and other accessories to covers or frames, using hand tools.",Core,Upholsterers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22725,7534,Upholsterers and related workers,51-6093,Upholsterers,14239.0,Repair furniture frames and refinish exposed wood.,Core,Upholsterers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22726,7534,Upholsterers and related workers,51-6093,Upholsterers,14242.0,"Interweave and fasten strips of webbing to the backs and undersides of furniture, using small hand tools and fasteners.",Core,Upholsterers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22727,7534,Upholsterers and related workers,51-6093,Upholsterers,14234.0,"Draw cutting lines on material following patterns, templates, sketches, or blueprints, using chalk, pencils, paint, or other methods.",Supplemental,Upholsterers,E1,E2,E0,False,T1,0.0,0.5,1.0,0.25,E1
22728,7534,Upholsterers and related workers,51-6093,Upholsterers,14246.0,"Stretch webbing and fabric, using webbing stretchers.",Supplemental,Upholsterers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22729,7534,Upholsterers and related workers,51-6093,Upholsterers,14240.0,Operate sewing machines or sew upholstery by hand to seam cushions and join various sections of covering material.,Supplemental,Upholsterers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22730,7534,Upholsterers and related workers,51-6093,Upholsterers,14247.0,"Design upholstery cover patterns and cutting plans, based on sketches, customer descriptions, or blueprints.",Supplemental,Upholsterers,E2,E2,E2,False,T1,0.0,0.5,1.0,0.25,E2
22731,7534,Upholsterers and related workers,51-6093,Upholsterers,14237.0,Maintain records of time required to perform each job.,Supplemental,Upholsterers,E2,E1,E1,False,T3,1.0,1.0,1.0,0.75,E2
22732,7534,Upholsterers and related workers,51-6093,Upholsterers,14238.0,"Discuss upholstery fabrics, colors, and styles with customers, and provide cost estimates.",Supplemental,Upholsterers,E2,E1,E1,False,T1,1.0,1.0,1.0,0.25,E2
22733,7534,Upholsterers and related workers,51-6093,Upholsterers,14241.0,Pick up and deliver furniture.,Supplemental,Upholsterers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22734,7534,Upholsterers and related workers,51-6093,Upholsterers,14244.0,Attach bindings or apply solutions to edges of cut material to prevent raveling.,Supplemental,Upholsterers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22735,7534,Upholsterers and related workers,51-6093,Upholsterers,14249.0,Collaborate with interior designers to decorate rooms and coordinate furnishing fabrics.,Supplemental,Upholsterers,E2,E2,E0,False,T1,0.0,0.5,1.0,0.25,E2
22736,7534,Upholsterers and related workers,51-6093,Upholsterers,14248.0,"Make, repair, or replace automobile upholstery and convertible and vinyl tops, using knowledge of fabric and upholstery methods.",Supplemental,Upholsterers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22737,7535,"Pelt dressers, tanners and fellmongers",51-6099,"Textile, Apparel, and Furnishings Workers, All Other",,,,,,,,,,,,,,
22738,8155,Fur and leather preparing machine operators,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",,,,,,,,,,,,,,
22739,8159,"Textile, fur and leather products machine operators not elsewhere classified",51-6099,"Textile, Apparel, and Furnishings Workers, All Other",,,,,,,,,,,,,,
22740,7522,Cabinet-makers and related workers,51-7011,Cabinetmakers and Bench Carpenters,12211.0,Verify dimensions or check the quality or fit of pieces to ensure adherence to specifications.,Core,Cabinetmakers and Bench Carpenters,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22741,7522,Cabinet-makers and related workers,51-7011,Cabinetmakers and Bench Carpenters,12210.0,"Produce or assemble components of articles, such as store fixtures, office equipment, cabinets, or high-grade furniture.",Core,Cabinetmakers and Bench Carpenters,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22742,7522,Cabinet-makers and related workers,51-7011,Cabinetmakers and Bench Carpenters,12213.0,"Measure and mark dimensions of parts on paper or lumber stock prior to cutting, following blueprints, to ensure a tight fit and quality product.",Core,Cabinetmakers and Bench Carpenters,E0,E0,E0,False,T1,0.0,0.0,0.0,0.25,E0
22743,7522,Cabinet-makers and related workers,51-7011,Cabinetmakers and Bench Carpenters,12212.0,"Set up or operate machines, including power saws, jointers, mortisers, tenoners, molders, or shapers, to cut, mold, or shape woodstock or wood substitutes.",Core,Cabinetmakers and Bench Carpenters,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22744,7522,Cabinet-makers and related workers,51-7011,Cabinetmakers and Bench Carpenters,12216.0,"Establish the specifications of articles to be constructed or repaired, or plan the methods or operations for shaping or assembling parts, based on blueprints, drawings, diagrams, or oral or written instructions.",Core,Cabinetmakers and Bench Carpenters,E0,E2,E0,False,T1,0.0,0.5,1.0,0.25,E0
22745,7522,Cabinet-makers and related workers,51-7011,Cabinetmakers and Bench Carpenters,12215.0,"Attach parts or subassemblies together to form completed units, using glue, dowels, nails, screws, or clamps.",Core,Cabinetmakers and Bench Carpenters,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22746,7522,Cabinet-makers and related workers,51-7011,Cabinetmakers and Bench Carpenters,12214.0,Reinforce joints with nails or other fasteners to prepare articles for finishing.,Core,Cabinetmakers and Bench Carpenters,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22747,7522,Cabinet-makers and related workers,51-7011,Cabinetmakers and Bench Carpenters,12224.0,"Install hardware, such as hinges, handles, catches, or drawer pulls, using hand tools.",Core,Cabinetmakers and Bench Carpenters,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22748,7522,Cabinet-makers and related workers,51-7011,Cabinetmakers and Bench Carpenters,12219.0,"Trim, sand, or scrape surfaces or joints to prepare articles for finishing.",Core,Cabinetmakers and Bench Carpenters,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22749,7522,Cabinet-makers and related workers,51-7011,Cabinetmakers and Bench Carpenters,12218.0,"Match materials for color, grain, or texture, giving attention to knots or other features of the wood.",Core,Cabinetmakers and Bench Carpenters,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22750,7522,Cabinet-makers and related workers,51-7011,Cabinetmakers and Bench Carpenters,12217.0,"Cut timber to the right size, and shape and trim parts of joints to ensure a snug fit, using hand tools, such as planes, chisels, or wood files.",Core,Cabinetmakers and Bench Carpenters,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22751,7522,Cabinet-makers and related workers,51-7011,Cabinetmakers and Bench Carpenters,12223.0,Perform final touch-ups with sandpaper or steel wool.,Core,Cabinetmakers and Bench Carpenters,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22752,7522,Cabinet-makers and related workers,51-7011,Cabinetmakers and Bench Carpenters,12220.0,"Bore holes for insertion of screws or dowels, by hand or using boring machines.",Core,Cabinetmakers and Bench Carpenters,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22753,7522,Cabinet-makers and related workers,51-7011,Cabinetmakers and Bench Carpenters,12226.0,"Repair or alter wooden furniture, cabinetry, fixtures, paneling, or other pieces.",Core,Cabinetmakers and Bench Carpenters,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22754,7522,Cabinet-makers and related workers,51-7011,Cabinetmakers and Bench Carpenters,12222.0,"Estimate the amounts, types, or costs of needed materials.",Supplemental,Cabinetmakers and Bench Carpenters,E2,E2,E0,False,T2,0.0,0.5,1.0,0.5,E2
22755,7522,Cabinet-makers and related workers,51-7011,Cabinetmakers and Bench Carpenters,12229.0,"Dip, brush, or spray assembled articles with protective or decorative finishes, such as stain, varnish, paint, or lacquer.",Supplemental,Cabinetmakers and Bench Carpenters,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22756,7522,Cabinet-makers and related workers,51-7011,Cabinetmakers and Bench Carpenters,20822.0,Draw up detailed specifications and discuss projects with customers.,Supplemental,Cabinetmakers and Bench Carpenters,E0,E1,E1,False,T1,1.0,1.0,1.0,0.25,E0
22757,7522,Cabinet-makers and related workers,51-7011,Cabinetmakers and Bench Carpenters,12228.0,"Design furniture, using computer-aided drawing programs.",Supplemental,Cabinetmakers and Bench Carpenters,E2,E2,E2,True,T3,0.0,0.5,1.0,0.75,E2
22758,7522,Cabinet-makers and related workers,51-7011,Cabinetmakers and Bench Carpenters,12227.0,"Apply Masonite, formica, or vinyl surfacing materials.",Supplemental,Cabinetmakers and Bench Carpenters,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22759,7522,Cabinet-makers and related workers,51-7011,Cabinetmakers and Bench Carpenters,12221.0,Program computers to operate machinery.,Supplemental,Cabinetmakers and Bench Carpenters,E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2
22760,7522,Cabinet-makers and related workers,51-7021,Furniture Finishers,14251.0,"Brush, spray, or hand-rub finishing ingredients, such as paint, oil, stain, or wax, onto and into wood grain and apply lacquer or other sealers.",Core,Furniture Finishers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22761,7522,Cabinet-makers and related workers,51-7021,Furniture Finishers,14254.0,"Fill and smooth cracks or depressions, remove marks and imperfections, and repair broken parts, using plastic or wood putty, glue, nails, or screws.",Core,Furniture Finishers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22762,7522,Cabinet-makers and related workers,51-7021,Furniture Finishers,14252.0,"Smooth, shape, and touch up surfaces to prepare them for finishing, using sandpaper, pumice stones, steel wool, chisels, sanders, or grinders.",Core,Furniture Finishers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22763,7522,Cabinet-makers and related workers,51-7021,Furniture Finishers,14263.0,"Remove accessories prior to finishing, and mask areas that should not be exposed to finishing processes or substances.",Core,Furniture Finishers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22764,7522,Cabinet-makers and related workers,51-7021,Furniture Finishers,14259.0,"Remove old finishes and damaged or deteriorated parts, using hand tools, stripping tools, sandpaper, steel wool, abrasives, solvents, or dip baths.",Core,Furniture Finishers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22765,7522,Cabinet-makers and related workers,51-7021,Furniture Finishers,14264.0,Treat warped or stained surfaces to restore original contours and colors.,Core,Furniture Finishers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22766,7522,Cabinet-makers and related workers,51-7021,Furniture Finishers,14253.0,"Select appropriate finishing ingredients such as paint, stain, lacquer, shellac, or varnish, depending on factors such as wood hardness and surface type.",Core,Furniture Finishers,E2,E0,E0,False,T1,0.0,0.0,0.0,0.25,E2
22767,7522,Cabinet-makers and related workers,51-7021,Furniture Finishers,14250.0,Mix finish ingredients to obtain desired colors or shades.,Core,Furniture Finishers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22768,7522,Cabinet-makers and related workers,51-7021,Furniture Finishers,14267.0,"Remove excess solvent, using cloths soaked in paint thinner.",Core,Furniture Finishers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22769,7522,Cabinet-makers and related workers,51-7021,Furniture Finishers,14256.0,"Examine furniture to determine the extent of damage or deterioration, and to decide on the best method for repair or restoration.",Core,Furniture Finishers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22770,7522,Cabinet-makers and related workers,51-7021,Furniture Finishers,14255.0,"Distress surfaces with woodworking tools or abrasives before staining to create an antique appearance, or rub surfaces to bring out highlights and shadings.",Core,Furniture Finishers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22771,7522,Cabinet-makers and related workers,51-7021,Furniture Finishers,14268.0,"Stencil, gild, emboss, mark, or paint designs or borders to reproduce the original appearance of restored pieces, or to decorate new pieces.",Core,Furniture Finishers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22772,7522,Cabinet-makers and related workers,51-7021,Furniture Finishers,14261.0,"Disassemble items to prepare them for finishing, using hand tools.",Core,Furniture Finishers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22773,7522,Cabinet-makers and related workers,51-7021,Furniture Finishers,14265.0,Confer with customers to determine furniture colors or finishes.,Supplemental,Furniture Finishers,E2,E0,E0,False,T1,0.0,0.0,0.0,0.25,E2
22774,7522,Cabinet-makers and related workers,51-7021,Furniture Finishers,14258.0,"Recommend woods, colors, finishes, and furniture styles, using knowledge of wood products, fashions, and styles.",Supplemental,Furniture Finishers,E2,E2,E2,False,T1,0.0,0.5,1.0,0.25,E2
22775,7522,Cabinet-makers and related workers,51-7021,Furniture Finishers,14262.0,Wash surfaces to prepare them for finish application.,Supplemental,Furniture Finishers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22776,7522,Cabinet-makers and related workers,51-7021,Furniture Finishers,14260.0,Follow blueprints to produce specific designs.,Supplemental,Furniture Finishers,E2,E2,E0,False,T0,0.0,0.5,1.0,0.0,E2
22777,7522,Cabinet-makers and related workers,51-7021,Furniture Finishers,14257.0,"Paint metal surfaces electrostatically, or by using a spray gun or other painting equipment.",Supplemental,Furniture Finishers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22778,7522,Cabinet-makers and related workers,51-7021,Furniture Finishers,14266.0,"Replace or refurbish upholstery of items, using tacks, adhesives, softeners, solvents, stains, or polish.",Supplemental,Furniture Finishers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
22779,7522,Cabinet-makers and related workers,51-7021,Furniture Finishers,14269.0,"Design, create, and decorate entire pieces or specific parts of furniture, such as draws for cabinets.",Supplemental,Furniture Finishers,E0,E0,E0,False,T0,0.0,0.0,0.0,0.0,E0
